model	model_structure	family	response	x	predicted	pred_q05	pred_q95
base_k0_gamma	base_k0	gamma	befr.st	0.723172861958064	0.396114104553331	0.376095331907427	0.417293412492922
base_k0_gamma	base_k0	gamma	befr.st	0.733544431654985	0.394530273796829	0.374337025444366	0.415962662082274
base_k0_gamma	base_k0	gamma	befr.st	0.743916001351906	0.392965394291521	0.372471624775729	0.414707841087009
base_k0_gamma	base_k0	gamma	befr.st	0.754287571048827	0.39141914367268	0.370626497190616	0.413438607813858
base_k0_gamma	base_k0	gamma	befr.st	0.764659140745748	0.389891206996786	0.36880423927286	0.412128132590223
base_k0_gamma	base_k0	gamma	befr.st	0.77503071044267	0.388381276529258	0.366980906041961	0.410900156162984
base_k0_gamma	base_k0	gamma	befr.st	0.785402280139591	0.386889051539266	0.365282722194102	0.409706138471271
base_k0_gamma	base_k0	gamma	befr.st	0.795773849836512	0.385414238101358	0.363508464112299	0.408547369191457
base_k0_gamma	base_k0	gamma	befr.st	0.806145419533433	0.383956548903641	0.361764324329982	0.407347162514216
base_k0_gamma	base_k0	gamma	befr.st	0.816516989230355	0.382515703062281	0.360026745112497	0.406240255160012
base_k0_gamma	base_k0	gamma	befr.st	0.826888558927276	0.381091425942074	0.35823816549432	0.40516142479797
base_k0_gamma	base_k0	gamma	befr.st	0.837260128624197	0.379683448982883	0.356526239900862	0.404062078042656
base_k0_gamma	base_k0	gamma	befr.st	0.847631698321118	0.378291509531706	0.354822328454308	0.403003204332354
base_k0_gamma	base_k0	gamma	befr.st	0.858003268018039	0.376915350680186	0.353026163737468	0.401985435291856
base_k0_gamma	base_k0	gamma	befr.st	0.868374837714961	0.375554721107342	0.351216452500667	0.400865869221483
base_k0_gamma	base_k0	gamma	befr.st	0.878746407411882	0.374209374927366	0.349612070925801	0.399906841348529
base_k0_gamma	base_k0	gamma	befr.st	0.889117977108803	0.372879071542258	0.347832452624363	0.398870613111779
base_k0_gamma	base_k0	gamma	befr.st	0.899489546805724	0.371563575499171	0.346103068659712	0.397905201211686
base_k0_gamma	base_k0	gamma	befr.st	0.909861116502645	0.370262656352258	0.344370603641346	0.397050611457592
base_k0_gamma	base_k0	gamma	befr.st	0.920232686199567	0.368976088528883	0.34260448153039	0.396217920554663
base_k0_gamma	base_k0	gamma	befr.st	0.930604255896488	0.367703651200037	0.340842037395637	0.395372717441117
base_k0_gamma	base_k0	gamma	befr.st	0.940975825593409	0.366445128154802	0.339229125882006	0.394509344180149
base_k0_gamma	base_k0	gamma	befr.st	0.95134739529033	0.365200307678726	0.337626330793309	0.393648177823875
base_k0_gamma	base_k0	gamma	befr.st	0.961718964987252	0.36396898243597	0.335942537020355	0.393023835747019
base_k0_gamma	base_k0	gamma	befr.st	0.972090534684173	0.362750949355097	0.334289774459354	0.392318321416029
base_k0_gamma	base_k0	gamma	befr.st	0.982462104381094	0.361546009518373	0.332570440984305	0.391655189274745
base_k0_gamma	base_k0	gamma	befr.st	0.992833674078015	0.360353968054454	0.330920492182678	0.390934205179202
base_k0_gamma	base_k0	gamma	befr.st	1.00320524377494	0.359174634034353	0.329348557537077	0.390272180528352
base_k0_gamma	base_k0	gamma	befr.st	1.01357681347186	0.358007820370563	0.327706781642833	0.389641938445881
base_k0_gamma	base_k0	gamma	befr.st	1.02394838316878	0.356853343719231	0.326116452766806	0.388938672908498
base_k0_gamma	base_k0	gamma	befr.st	1.0343199528657	0.355711024385281	0.324620823138459	0.388292562202999
base_k0_gaussian	base_k0	gaussian	befa.st	0.00753455287049989	2.60182023687502	2.45035477346316	2.75558414519729
base_k0_gaussian	base_k0	gaussian	befa.st	0.0179061225674211	2.49727151713926	2.36663980908127	2.62875177517936
base_k0_gaussian	base_k0	gaussian	befa.st	0.0282776922643423	2.40156650996147	2.28844784882661	2.514381661442
base_k0_gaussian	base_k0	gaussian	befa.st	0.0386492619612635	2.31395186389788	2.21661495934897	2.41070271766122
base_k0_gaussian	base_k0	gaussian	befa.st	0.0490208316581847	2.23373885312119	2.14928694979842	2.31764348428426
base_k0_gaussian	base_k0	gaussian	befa.st	0.059392401355106	2.16029779461185	2.08666505446225	2.23402515946257
base_k0_gaussian	base_k0	gaussian	befa.st	0.0697639710520272	2.09305295101609	2.02703958545875	2.15784377901673
base_k0_gaussian	base_k0	gaussian	befa.st	0.0801355407489484	2.03147787662497	1.97209770319584	2.09005080754439
base_k0_gaussian	base_k0	gaussian	befa.st	0.0905071104458696	1.9750911676816	1.92014450507816	2.0282655471652
base_k0_gaussian	base_k0	gaussian	befa.st	0.100878680142791	1.92345258164375	1.87294335256514	1.97273959654534
base_k0_gaussian	base_k0	gaussian	befa.st	0.111250249839712	1.87615949314519	1.82872737323217	1.9224396608385
base_k0_gaussian	base_k0	gaussian	befa.st	0.121621819536633	1.83284365723905	1.78784771061472	1.8769156229787
base_k0_gaussian	base_k0	gaussian	befa.st	0.131993389233554	1.79316825309437	1.74986243381101	1.83527037722266
base_k0_gaussian	base_k0	gaussian	befa.st	0.142364958930476	1.75682518367589	1.71481203338514	1.79762565702721
base_k0_gaussian	base_k0	gaussian	befa.st	0.152736528627397	1.72353260908695	1.68302184296304	1.76260941246269
base_k0_gaussian	base_k0	gaussian	befa.st	0.163108098324318	1.6930326932153	1.65389385304078	1.73067875638677
base_k0_gaussian	base_k0	gaussian	befa.st	0.173479668021239	1.66508954510787	1.6273723516898	1.70157899585618
base_k0_gaussian	base_k0	gaussian	befa.st	0.183851237718161	1.63948733812934	1.6031588196244	1.67484555369119
base_k0_gaussian	base_k0	gaussian	befa.st	0.194222807415082	1.61602859144396	1.58114176518674	1.65017738863769
base_k0_gaussian	base_k0	gaussian	befa.st	0.204594377112003	1.59453259971426	1.56063124261951	1.6273722121472
base_k0_gaussian	base_k0	gaussian	befa.st	0.214965946808924	1.57483399814434	1.54212142345019	1.60656753437471
base_k0_gaussian	base_k0	gaussian	befa.st	0.225337516505845	1.5567814511213	1.52546996967763	1.58747069565693
base_k0_gaussian	base_k0	gaussian	befa.st	0.235709086202767	1.54023645373492	1.51021297967876	1.56971650477253
base_k0_gaussian	base_k0	gaussian	befa.st	0.246080655899688	1.52507223639184	1.49646198684921	1.55318036649111
base_k0_gaussian	base_k0	gaussian	befa.st	0.256452225596609	1.51117276359446	1.48380688289928	1.53830265320367
base_k0_gaussian	base_k0	gaussian	befa.st	0.26682379529353	1.49843181873348	1.47248507821189	1.52429458780902
base_k0_gaussian	base_k0	gaussian	befa.st	0.277195364990451	1.48675216745369	1.46205554803734	1.51169612884578
base_k0_gaussian	base_k0	gaussian	befa.st	0.287566934687373	1.47604479280038	1.45241655136998	1.49991061390576
base_k0_gaussian	base_k0	gaussian	befa.st	0.297938504384294	1.4662281959453	1.44355600733415	1.48898530510123
base_k0_gaussian	base_k0	gaussian	befa.st	0.308310074081215	1.45722775683038	1.43567349642168	1.47914873068661
base_k0_gaussian	base_k0	gaussian	befa.st	0.318681643778136	1.44897514955962	1.42833047083321	1.46980866985135
base_k0_gaussian	base_k0	gaussian	befa.st	0.329053213475058	1.44140780781862	1.42150926849076	1.46146936553725
base_k0_gaussian	base_k0	gaussian	befa.st	0.339424783171979	1.43446843601114	1.41528646693229	1.45389813784965
base_k0_gaussian	base_k0	gaussian	befa.st	0.3497963528689	1.42810456217607	1.40956217649292	1.44678765522062
base_k0_gaussian	base_k0	gaussian	befa.st	0.360167922565821	1.42226812908926	1.40420065559623	1.44032759216844
base_k0_gaussian	base_k0	gaussian	befa.st	0.370539492262742	1.4169151202667	1.39927211273905	1.43444073420804
base_k0_gaussian	base_k0	gaussian	befa.st	0.380911061959664	1.41200521786917	1.39470932842781	1.42928526867412
base_k0_gaussian	base_k0	gaussian	befa.st	0.391282631656585	1.40750148976888	1.39044399785825	1.42431663784819
base_k0_gaussian	base_k0	gaussian	befa.st	0.401654201353506	1.40337010327469	1.38670877350482	1.42001298802912
base_k0_gaussian	base_k0	gaussian	befa.st	0.412025771050427	1.39958006322959	1.38312161182976	1.41602316058521
base_k0_gaussian	base_k0	gaussian	befa.st	0.422397340747348	1.39610297239097	1.37971027813872	1.41246197928232
base_k0_gaussian	base_k0	gaussian	befa.st	0.43276891044427	1.39291281218508	1.37657950307288	1.40931063172684
base_k0_gaussian	base_k0	gaussian	befa.st	0.443140480141191	1.38998574209115	1.37369274952727	1.40647811154433
base_k0_gaussian	base_k0	gaussian	befa.st	0.453512049838112	1.38729991606162	1.37096798378399	1.4036734532711
base_k0_gaussian	base_k0	gaussian	befa.st	0.463883619535033	1.3848353145216	1.3685124758394	1.40134142183042
base_k0_gaussian	base_k0	gaussian	befa.st	0.474255189231954	1.3825735906166	1.36615585366682	1.39920620871533
base_k0_gaussian	base_k0	gaussian	befa.st	0.484626758928876	1.38049792949169	1.36398254937661	1.39728262605601
base_k0_gaussian	base_k0	gaussian	befa.st	0.494998328625797	1.37859291949023	1.36191563405559	1.39555326341604
base_k0_gaussian	base_k0	gaussian	befa.st	0.505369898322718	1.37684443425539	1.35993912002669	1.39400015992542
base_k0_gaussian	base_k0	gaussian	befa.st	0.515741468019639	1.37523952480545	1.35814319729509	1.39260762368109
base_k0_gaussian	base_k0	gaussian	befa.st	0.526113037716561	1.37376632073334	1.35653085972893	1.39128651924218
