stand_id	species	sp_code	plot	no	age	d	h	Bst	Bbr	Bf	Bcr	wd	Vst	Vst.5	ba	befa.v	befa.st	beft.v	beft.st	bwd	PFT	Genus	Family	latitude	longitude	altitude	slope	azimuth	ft1.forest_type	ft1.dominant_prop	ft2.richness	ft2.shannon	ft2.simpson	ft2.evenness	ft3.richness	ft3.shannon	ft3.simpson	ft3.evenness	fml.richness	fml.shannon	fml.simpson	fml.evenness	gns.richness	gns.shannon	gns.simpson	gns.evenness	sp.richness	sp.shannon	sp.simpson	sp.evenness	Gini_DBH	RaoQ_DBH	plot_size	m.d	med.d	sd.d	n.d	m.h	med.h	sd.h	n.h	wb.shape	wb.scale	se.shape	se.scale	species.1	sp_ba.1	sp_n.1	species.2	sp_ba.2	sp_n.2	species.3	sp_ba.3	sp_n.3	std	sp_ba.ha.1	sp_std.1	sp_m.d.1	sp_ba.ha.2	sp_std.2	sp_m.d.2	sp_ba.ha.3	sp_std.3	sp_m.d.3	dist.mmd	sdi	sdi.1	sdi.2	sdi.3	befr.st	d2h	cai	Bw	Baw	Ba	Bt	sdi_max	rsd	rsd.1	rsd.2	rsd.3	ftp	api
100	Quercus_variabilis	QV	9	4	47	0.226	14.2	203.739	22.834	9.306	70.626	0.868	0.296705	0.483021	0.0401149965936881	794.995028732243	1.15775084789854	1033.02944001618	1.50440023755884	0.686671946883268	DBF	Quercus	Fagaceae	35.51	127.08	510	10	90	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.0940181726400809	0	0.04	0.20497386592999	0.2	0.0345722156541651	28	14.0821428571429	14.1	0.18064405645433	28	6.3388925934922	0.216734435285858	0.89938910524503	0.00684902924588383	Quercus_variabilis	0.923942399420758	28	NA	NA	NA	NA	NA	NA	700	23.098559985519	700	0.20497386592999	NA	NA	NA	NA	NA	NA	-0.0049738659299905	200.782419897509	200.782419897509	NA	NA	0.3466493896603	0.7252792	-0.0372632	297.199	226.573	235.879	306.505	488.0535857191	0.411394211153425	0.411394211153425	NA	NA	brd	not
100	Quercus_variabilis	QV	9	5	50	0.256	14.5	169.877	108.997	7.398	NA	0.664	0.335708	0.587949	0.0514718540364152	852.741072598806	1.68517221283635	NA	NA	0.506026070275358	DBF	Quercus	Fagaceae	35.51	127.08	510	10	90	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.0940181726400809	0	0.04	0.20497386592999	0.2	0.0345722156541651	28	14.0821428571429	14.1	0.18064405645433	28	6.3388925934922	0.216734435285858	0.89938910524503	0.00684902924588383	Quercus_variabilis	0.923942399420758	28	NA	NA	NA	NA	NA	NA	700	23.098559985519	700	0.20497386592999	NA	NA	NA	NA	NA	NA	-0.0049738659299905	200.782419897509	200.782419897509	NA	NA	NA	0.950272	-0.0504482	NA	278.874	286.272	NA	488.0535857191	0.411394211153425	0.411394211153425	NA	NA	brd	not
100	Quercus_variabilis	QV	9	2	44	0.14	13.2	58.845	10.524	2.655	38.032	0.649	0.100444	0.460233	0.01539380400259	717.056270160487	1.22396125414224	1095.69511369519	1.87026935168663	0.585848831189518	DBF	Quercus	Fagaceae	35.51	127.08	510	10	90	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.0940181726400809	0	0.04	0.20497386592999	0.2	0.0345722156541651	28	14.0821428571429	14.1	0.18064405645433	28	6.3388925934922	0.216734435285858	0.89938910524503	0.00684902924588383	Quercus_variabilis	0.923942399420758	28	NA	NA	NA	NA	NA	NA	700	23.098559985519	700	0.20497386592999	NA	NA	NA	NA	NA	NA	-0.0049738659299905	200.782419897509	200.782419897509	NA	NA	0.646308097544396	0.25872	-0.0719578	107.401	69.369	72.024	110.056	488.0535857191	0.411394211153425	0.411394211153425	NA	NA	brd	not
100	Quercus_variabilis	QV	9	3	47	0.195	13.7	116.117	82.271	5.983	NA	0.768	0.199955	0.51774	0.029864765163188	1022.08496911805	1.76004374897732	NA	NA	0.58071566102373	DBF	Quercus	Fagaceae	35.51	127.08	510	10	90	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.0940181726400809	0	0.04	0.20497386592999	0.2	0.0345722156541651	28	14.0821428571429	14.1	0.18064405645433	28	6.3388925934922	0.216734435285858	0.89938910524503	0.00684902924588383	Quercus_variabilis	0.923942399420758	28	NA	NA	NA	NA	NA	NA	700	23.098559985519	700	0.20497386592999	NA	NA	NA	NA	NA	NA	-0.0049738659299905	200.782419897509	200.782419897509	NA	NA	NA	0.5209425	-0.063557	NA	198.388	204.371	NA	488.0535857191	0.411394211153425	0.411394211153425	NA	NA	brd	not
100	Quercus_variabilis	QV	9	1	49	0.145	14.4	66.904	25.384	2.902	NA	0.81	0.112697	0.36725	0.0165129963854313	844.654249891301	1.42278488580653	NA	NA	0.593662652954382	DBF	Quercus	Fagaceae	35.51	127.08	510	10	90	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.0940181726400809	0	0.04	0.20497386592999	0.2	0.0345722156541651	28	14.0821428571429	14.1	0.18064405645433	28	6.3388925934922	0.216734435285858	0.89938910524503	0.00684902924588383	Quercus_variabilis	0.923942399420758	28	NA	NA	NA	NA	NA	NA	700	23.098559985519	700	0.20497386592999	NA	NA	NA	NA	NA	NA	-0.0049738659299905	200.782419897509	200.782419897509	NA	NA	NA	0.30276	-0.0509106	NA	92.288	95.19	NA	488.0535857191	0.411394211153425	0.411394211153425	NA	NA	brd	not
1001	Quercus_acuta	QAt	1	10	NA	0.048	9.9	6.086	0	0.242	NA	0.859	0.00717	NA	0.00180955736846772	882.566248256625	1.03976339139008	NA	NA	0.84881450488145	EBF	Quercus	Fagaceae	34.37	126.68	288	23	NA	mono_B	0.961367150238378	2	0.163574663081975	0.074280705361836	0.235988355243448	3	0.341710746922936	0.154695958123276	0.311038526009212	3	0.341710746922936	0.154695958123276	0.311038526009212	4	0.689051627960496	0.340018442683834	0.497045683287537	4	0.689051627960496	0.340018442683834	0.497045683287537	0.196057873676726	0.016418148395686	0.12	0.116132752745135	0.102	0.0397716989236629	615	11.8068292682926	12.2	1.4630137768299	615	2.83855462872711	0.122393323714343	0.0813567814168686	0.00184577857991499	Quercus_acuta	5.22461466697821	543	Castanopsis_sieboldii	0.752649416178265	35	Camellia_japonica	0.28546631425558	29	5125	43.5384555581518	4525	0.110683345389417	6.27207846815221	291.666666666667	0.165469289338795	2.37888595212984	241.666666666667	0.111952422160426	-0.0141327527451348	590.605871444352	482.749911133959	59.3307436943123	26.2583283219624	NA	0.0228096	NA	NA	6.086	6.328	NA	1297.09365575481	0.455330167427783	0.3721781453422	0.0457412951108657	0.0202439725192258	brd	not
1001	Quercus_acuta	QAt	1	1	NA	0.18	14.1	106.149	36.508	10.409	NA	0.796	0.135287	NA	0.0254469004940773	1131.41691367242	1.4419919170223	NA	NA	0.784620843096528	EBF	Quercus	Fagaceae	34.37	126.68	288	23	NA	mono_B	0.961367150238378	2	0.163574663081975	0.074280705361836	0.235988355243448	3	0.341710746922936	0.154695958123276	0.311038526009212	3	0.341710746922936	0.154695958123276	0.311038526009212	4	0.689051627960496	0.340018442683834	0.497045683287537	4	0.689051627960496	0.340018442683834	0.497045683287537	0.196057873676726	0.016418148395686	0.12	0.116132752745135	0.102	0.0397716989236629	615	11.8068292682926	12.2	1.4630137768299	615	2.83855462872711	0.122393323714343	0.0813567814168686	0.00184577857991499	Quercus_acuta	5.22461466697821	543	Castanopsis_sieboldii	0.752649416178265	35	Camellia_japonica	0.28546631425558	29	5125	43.5384555581518	4525	0.110683345389417	6.27207846815221	291.666666666667	0.165469289338795	2.37888595212984	241.666666666667	0.111952422160426	-0.0141327527451348	590.605871444352	482.749911133959	59.3307436943123	26.2583283219624	NA	0.45684	NA	NA	142.657	153.066	NA	1297.09365575481	0.455330167427783	0.3721781453422	0.0457412951108657	0.0202439725192258	brd	not
1001	Quercus_acuta	QAt	1	6	NA	0.089	13.5	29.073	1.659	0.834	NA	0.83	0.035786	NA	0.00622113885227119	882.076789806069	1.08574966463729	NA	NA	0.812412675347901	EBF	Quercus	Fagaceae	34.37	126.68	288	23	NA	mono_B	0.961367150238378	2	0.163574663081975	0.074280705361836	0.235988355243448	3	0.341710746922936	0.154695958123276	0.311038526009212	3	0.341710746922936	0.154695958123276	0.311038526009212	4	0.689051627960496	0.340018442683834	0.497045683287537	4	0.689051627960496	0.340018442683834	0.497045683287537	0.196057873676726	0.016418148395686	0.12	0.116132752745135	0.102	0.0397716989236629	615	11.8068292682926	12.2	1.4630137768299	615	2.83855462872711	0.122393323714343	0.0813567814168686	0.00184577857991499	Quercus_acuta	5.22461466697821	543	Castanopsis_sieboldii	0.752649416178265	35	Camellia_japonica	0.28546631425558	29	5125	43.5384555581518	4525	0.110683345389417	6.27207846815221	291.666666666667	0.165469289338795	2.37888595212984	241.666666666667	0.111952422160426	-0.0141327527451348	590.605871444352	482.749911133959	59.3307436943123	26.2583283219624	NA	0.1069335	NA	NA	30.732	31.566	NA	1297.09365575481	0.455330167427783	0.3721781453422	0.0457412951108657	0.0202439725192258	brd	not
1001	Quercus_acuta	QAt	1	7	NA	0.065	9.7	14.172	1.616	1.679	NA	0.897	0.016354	NA	0.00331830724035422	1068.05674452733	1.23250070561671	NA	NA	0.866576984224043	EBF	Quercus	Fagaceae	34.37	126.68	288	23	NA	mono_B	0.961367150238378	2	0.163574663081975	0.074280705361836	0.235988355243448	3	0.341710746922936	0.154695958123276	0.311038526009212	3	0.341710746922936	0.154695958123276	0.311038526009212	4	0.689051627960496	0.340018442683834	0.497045683287537	4	0.689051627960496	0.340018442683834	0.497045683287537	0.196057873676726	0.016418148395686	0.12	0.116132752745135	0.102	0.0397716989236629	615	11.8068292682926	12.2	1.4630137768299	615	2.83855462872711	0.122393323714343	0.0813567814168686	0.00184577857991499	Quercus_acuta	5.22461466697821	543	Castanopsis_sieboldii	0.752649416178265	35	Camellia_japonica	0.28546631425558	29	5125	43.5384555581518	4525	0.110683345389417	6.27207846815221	291.666666666667	0.165469289338795	2.37888595212984	241.666666666667	0.111952422160426	-0.0141327527451348	590.605871444352	482.749911133959	59.3307436943123	26.2583283219624	NA	0.0409825	NA	NA	15.788	17.467	NA	1297.09365575481	0.455330167427783	0.3721781453422	0.0457412951108657	0.0202439725192258	brd	not
1001	Quercus_acuta	QAt	1	8	NA	0.1	11.45	38.237	6.88	3.837	NA	0.887	0.043231	NA	0.00785398163397448	1132.38185561287	1.2802782645082	NA	NA	0.884481043695496	EBF	Quercus	Fagaceae	34.37	126.68	288	23	NA	mono_B	0.961367150238378	2	0.163574663081975	0.074280705361836	0.235988355243448	3	0.341710746922936	0.154695958123276	0.311038526009212	3	0.341710746922936	0.154695958123276	0.311038526009212	4	0.689051627960496	0.340018442683834	0.497045683287537	4	0.689051627960496	0.340018442683834	0.497045683287537	0.196057873676726	0.016418148395686	0.12	0.116132752745135	0.102	0.0397716989236629	615	11.8068292682926	12.2	1.4630137768299	615	2.83855462872711	0.122393323714343	0.0813567814168686	0.00184577857991499	Quercus_acuta	5.22461466697821	543	Castanopsis_sieboldii	0.752649416178265	35	Camellia_japonica	0.28546631425558	29	5125	43.5384555581518	4525	0.110683345389417	6.27207846815221	291.666666666667	0.165469289338795	2.37888595212984	241.666666666667	0.111952422160426	-0.0141327527451348	590.605871444352	482.749911133959	59.3307436943123	26.2583283219624	NA	0.1145	NA	NA	45.117	48.954	NA	1297.09365575481	0.455330167427783	0.3721781453422	0.0457412951108657	0.0202439725192258	brd	not
