model	model_structure	family	response	x	predicted_mean	predicted_median	predicted_sd	pred_q025	pred_q05	pred_q10	pred_q25	pred_q50	pred_q75	pred_q90	pred_q95	pred_q975	is_best_comparison_model
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.308310074081215	0.467624508762292	0.456031921743141	0.128108109332186	0.249412685823269	0.287915418741518	0.326818428507076	0.392776814531887	0.456031921743141	0.523547794730316	0.610852163163608	0.685879234052728	0.77003261008579	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.318681643778136	0.46439294946426	0.452873475793617	0.127426345329416	0.246618499194484	0.285580195693337	0.324158978354869	0.389779820415523	0.452873475793617	0.520393866850348	0.606772302116162	0.681423496637145	0.764201616692021	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.329053213475058	0.461202575260577	0.450020648380288	0.126757040723318	0.244298083259396	0.283014054930957	0.321548190733426	0.387099020733691	0.450020648380288	0.516824424586275	0.602827111060207	0.675686101585812	0.759789439947426	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.339424783171979	0.458052725249703	0.446928026046009	0.126099685348797	0.241598714688406	0.280507174977602	0.319017642194347	0.384067306358377	0.446928026046009	0.513469543860244	0.598953143366983	0.671888925432711	0.754937550882255	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.3497963528689	0.454942751955531	0.443950277641207	0.125453799904566	0.238439142900967	0.278108305120431	0.316640796219614	0.381365834734887	0.443950277641207	0.510573569592602	0.595510835865988	0.668039837954392	0.750047282926953	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.360167922565821	0.451872020990783	0.441038981942565	0.1248189341384	0.236340646898931	0.275543626776622	0.314402437975828	0.378549175796321	0.441038981942565	0.507271931307048	0.591362352395553	0.665057561322677	0.745514217176687	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.370539492262742	0.448839910730399	0.438079051762327	0.124194665132493	0.234533025335902	0.27340709216704	0.311819537159666	0.375582580514326	0.438079051762327	0.504043768348436	0.588395877861629	0.660134988145877	0.740701279795931	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.380911061959664	0.4458458119946	0.43514129472133	0.12358059568398	0.232539085005495	0.271430350734071	0.309216472259583	0.372657156899441	0.43514129472133	0.500955223293824	0.584937212822601	0.656402117984414	0.735437914237424	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.391282631656585	0.442889127741317	0.43225062817863	0.122976352775813	0.231112988027608	0.269452513442046	0.306684041214944	0.369783968513135	0.43225062817863	0.497486987728933	0.581575618571991	0.652383549815304	0.730135770261762	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.401654201353506	0.43996927276763	0.429439090539519	0.122381586133385	0.229200377985515	0.267596599703094	0.304770003853164	0.366880577135032	0.429439090539519	0.494604025199368	0.578219882934963	0.648143582707386	0.725178329560618	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.412025771050427	0.437085673419947	0.426692768594174	0.121795966862464	0.227156771175447	0.26524258661607	0.302228310242654	0.364430979388322	0.426692768594174	0.491770396483294	0.574972066306048	0.644605567475756	0.721177867579159	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.422397340747348	0.434237767312602	0.424145806844026	0.121219186164194	0.224693959491067	0.262616803755964	0.299876150753331	0.361948756020351	0.424145806844026	0.488787083480382	0.571394502223242	0.641741593391014	0.716103272924557	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.43276891044427	0.431425003054642	0.421489419717261	0.120650954123098	0.223259749720825	0.259794613599728	0.297755925555501	0.35931765124599	0.421489419717261	0.485709820202196	0.56800265291297	0.637703524191816	0.712982449140562	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.443140480141191	0.428646839984459	0.418866255727967	0.120090998564168	0.2215366449112	0.257575571548202	0.295597272193633	0.356996617953192	0.418866255727967	0.482512227006707	0.563684180248876	0.633657453090111	0.70979007918495	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.453512049838112	0.425902747912069	0.416170816770315	0.119539063975355	0.21993487589108	0.255502226514236	0.293021797961961	0.354734850082337	0.416170816770315	0.479680593621701	0.560217278199025	0.62999204809299	0.705921306426484	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.463883619535033	0.423192206868749	0.413461724906913	0.118994910491893	0.217914922921664	0.253785253114691	0.291113275159498	0.352459660651804	0.413461724906913	0.476724202258949	0.556046309836911	0.626978963944458	0.702117637468956	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.474255189231954	0.42051470686383	0.410969568769725	0.11845831293909	0.216156594184217	0.251824765046045	0.288883740154139	0.350104985820047	0.410969568769725	0.47393103541312	0.553204741899701	0.623349065808417	0.698562848200847	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.484626758928876	0.417869747648344	0.408533120866905	0.117929059930357	0.214295758635942	0.249772661877459	0.286790449399222	0.3480239897776	0.408533120866905	0.471194811153476	0.549621308727348	0.61917340643248	0.694385762130444	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.494998328625797	0.415256838485382	0.406041292091325	0.117406953017439	0.212414862402925	0.247629985025673	0.284461226971515	0.34572623850362	0.406041292091325	0.46828993573617	0.54611693623904	0.616199378202421	0.690442506522173	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.505369898322718	0.412675497926882	0.403658862058706	0.116891805889929	0.210461904903163	0.245655690047356	0.282320602218729	0.343707056164247	0.403658862058706	0.465427068142771	0.543587849903425	0.612429732366689	0.686047794440553	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.515741468019639	0.410125253596686	0.401242059518965	0.116383443621306	0.208879192038563	0.243531516760067	0.280480499754631	0.34131903023422	0.401242059518965	0.462791026160769	0.540034028347015	0.609106114466994	0.681012209373272	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.526113037716561	0.407605641979616	0.398900589348246	0.115881701958905	0.206796271918295	0.24150213620747	0.278567035380002	0.338920895141885	0.398900589348246	0.460027397974329	0.536776249950936	0.605917484552451	0.67588710471746	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.536484607413482	0.405116208216434	0.396486695556023	0.115386426655302	0.205547094089545	0.239586292832455	0.276550639157115	0.336777778809813	0.396486695556023	0.457199841078808	0.533532184878239	0.603025188540147	0.673133308612836	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.546856177110403	0.402656505904424	0.394101146779253	0.114897472838815	0.204304646143226	0.238013252560169	0.274444317082022	0.334361541764194	0.394101146779253	0.454543310377592	0.530589880562588	0.599480816509279	0.669107323745573	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.557227746807324	0.400226096903505	0.391555292021836	0.114414704420853	0.203133758740032	0.236127128757725	0.272627700801609	0.332204359099057	0.391555292021836	0.45192263787442	0.527423822921908	0.594860517182445	0.66520511409892	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.567599316504245	0.397824551147623	0.389230391713969	0.113937993538045	0.201406497453026	0.234253860698228	0.270820827771616	0.329984758735178	0.389230391713969	0.449437760952347	0.525012797957595	0.591802667503147	0.659782320798666	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.577970886201167	0.395451446461289	0.387015211849746	0.113467220027145	0.199543639638648	0.232577870974059	0.268732986424718	0.327781680154255	0.387015211849746	0.447166244173571	0.522083763539457	0.588780451028169	0.65527320933777	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.588342455898088	0.393106368381122	0.384880857751342	0.113002270930842	0.198068442274669	0.230904554062398	0.266842453346633	0.325689822681883	0.384880857751342	0.44481799423819	0.519329828384886	0.585782645343217	0.651578332575528	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.598714025595009	0.390788909982172	0.382774638226256	0.112543040032688	0.196757411845552	0.229041859540674	0.265032276686117	0.323410607711964	0.382774638226256	0.442042931398046	0.516500793644331	0.58259591949172	0.648834862053995	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.60908559529193	0.388498671708966	0.380521675455246	0.11208942741949	0.195035786754414	0.227270812555067	0.263224219581698	0.321503667089617	0.380521675455246	0.439719653288345	0.513046451251739	0.579751020323183	0.646047277506606	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.619457164988852	0.386235261211053	0.378320451674121	0.111641339069559	0.193407930232613	0.225561598550602	0.261381179280365	0.319457638353534	0.378320451674121	0.437377894442591	0.510090425473905	0.576420703949499	0.643472553303326	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.629828734685773	0.383998293182936	0.376208802314392	0.111198686465348	0.191978972518782	0.223902037653701	0.259569153928721	0.317541599176245	0.376208802314392	0.434918229174407	0.507569184027583	0.573373491586551	0.640657022414642	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.640200304382694	0.381787389208281	0.374104620674002	0.110761386229046	0.19071108266627	0.222307453901025	0.257981338383196	0.315562986382946	0.374104620674002	0.432230521111744	0.504506219035591	0.569902428812185	0.63775491750093	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.650571874079615	0.379602177608217	0.371922904698559	0.110329359779822	0.189522361313037	0.220751705219757	0.256248065750632	0.313551537192472	0.371922904698559	0.429981795373591	0.501710156331999	0.566722377434427	0.634613849434354	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.660943443776536	0.377442293293662	0.369853249695834	0.109902533011457	0.188116495957406	0.219001906561289	0.254339967332596	0.311580399672779	0.369853249695834	0.427711435251421	0.499297956944991	0.563373339547058	0.632046702170016	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.671315013473458	0.375307377621498	0.367687838035165	0.109480835989176	0.186187644661388	0.217240519741514	0.252711028949725	0.309651212501807	0.367687838035165	0.425334287990326	0.496923258817975	0.559916360429376	0.628010575114187	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.681686583170379	0.373197078254518	0.365493329545718	0.109064202664587	0.184762692835347	0.215628390962646	0.251098278164595	0.307711995773957	0.365493329545718	0.423072414288918	0.494760925932882	0.557431129791001	0.62463881870185	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.6920581528673	0.371111049025014	0.363553949577295	0.108652570607659	0.183376093810292	0.214018347510295	0.249287279133843	0.3060888326915	0.363553949577295	0.420902608017507	0.492217881093086	0.554654650527474	0.621004559604973	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.702429722564221	0.369048949801892	0.361488115859996	0.108245880754765	0.182156115895673	0.212038681565713	0.24746872584752	0.304140050133029	0.361488115859996	0.418664199628842	0.489530763754569	0.551662608585558	0.617553357722537	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.712801292261142	0.367010446361215	0.359422330184444	0.107844077171853	0.180719496906305	0.210603694307259	0.245734503686209	0.302362224186898	0.359422330184444	0.416478373170079	0.487336906284556	0.549422010118107	0.613109757568985	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.723172861958064	0.364995210260074	0.357560649949894	0.107447106831875	0.179255406650817	0.209074172130672	0.244166748529376	0.300653769627599	0.357560649949894	0.414362570435808	0.485215481152245	0.547054652414874	0.61034630584836	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.733544431654985	0.363002918713691	0.35555996625788	0.107054919405639	0.177561742421	0.207403270676835	0.242448218864036	0.298804064434072	0.35555996625788	0.412208402841643	0.482450681642465	0.545160328500053	0.607944439573916	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.743916001351906	0.361033254475632	0.353696593564492	0.106667467065324	0.176273666554291	0.205858317076239	0.241066817903479	0.297181543546204	0.353696593564492	0.410013919934142	0.48009277488667	0.543007937327753	0.605584954120813	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.754287571048827	0.359085905721076	0.35181562513153	0.106284704299902	0.175348949976601	0.204453974340537	0.239622744115764	0.295339820476336	0.35181562513153	0.407874392613128	0.478144369179427	0.540619766655408	0.603600355048869	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.764659140745748	0.357160565933019	0.349915906245205	0.105906587741805	0.174043856523086	0.202986175192312	0.238143389970426	0.293557116167372	0.349915906245205	0.40576695815214	0.475865581250549	0.538142739023101	0.601633459566557	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.77503071044267	0.35525693379135	0.348101555990722	0.105533076004172	0.172908617088948	0.201532600502828	0.23668322897067	0.291849936427284	0.348101555990722	0.403766434829161	0.473595750965126	0.535510837567516	0.59926296707791	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.785402280139591	0.353374713064698	0.346322150242086	0.10516412952807	0.172220350313554	0.20000403386761	0.235135953990864	0.29014552949737	0.346322150242086	0.401660336277227	0.471329259515166	0.532110179565981	0.596880040709373	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.795773849836512	0.351513612504979	0.344276116422613	0.104799710439112	0.170973041045831	0.198567950372941	0.233717848652819	0.288630902967452	0.344276116422613	0.399709637312126	0.469012979204365	0.529425835168325	0.593779802627944	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.806145419533433	0.349673345744549	0.342259464661449	0.104439782412941	0.169459795607004	0.197103006698193	0.232359387752798	0.287070353904123	0.342259464661449	0.397911803692505	0.467234549678018	0.527397306591874	0.590409138813403	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.816516989230355	0.347853631195928	0.340329843300815	0.104084310549056	0.168506450584533	0.19540399339145	0.230817467518153	0.285459692592151	0.340329843300815	0.396122113225477	0.464991389538949	0.525229819121798	0.588044359267039	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.826888558927276	0.34605419195397	0.338556905541187	0.103733261252511	0.167406500449479	0.194193990928961	0.229404694218959	0.283922085528467	0.338556905541187	0.39419843286069	0.462873426249785	0.522475235062455	0.585045937129949	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.837260128624197	0.344274755700422	0.336750137351285	0.103386602123039	0.166415740177796	0.19298262354278	0.228102708481581	0.282409505318761	0.336750137351285	0.392303301399687	0.460712612981594	0.520110876857042	0.582272893113242	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.847631698321118	0.342515054610862	0.335060323391353	0.103044301851155	0.165492416051643	0.191605137464748	0.226680055612849	0.280809857633276	0.335060323391353	0.39047465571153	0.458647565175016	0.517571393888257	0.580921817792609	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.858003268018039	0.340774825263849	0.333451004661013	0.102706330120874	0.164433909790883	0.190216753845571	0.225489556721378	0.279281365153163	0.333451004661013	0.388696408294258	0.456882792505597	0.515249600087742	0.577961819276419	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.868374837714961	0.339053808552296	0.331711334220417	0.102372657518629	0.16323356165723	0.189168718264798	0.224132612601559	0.277719188009287	0.331711334220417	0.38699659742016	0.45514213343091	0.512888504462517	0.576418261440689	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.878746407411882	0.337351749596979	0.3299579682087	0.10204325544806	0.162047267169794	0.188056539854872	0.222514505915406	0.27606772273708	0.3299579682087	0.38537131118538	0.452985294850375	0.510862842318601	0.573242723215569	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.889117977108803	0.335668397662137	0.328236444315908	0.101718096050333	0.161172510766028	0.18674725566846	0.221135850025332	0.274652841248739	0.328236444315908	0.383447124000038	0.450593876684799	0.508475851975706	0.570334388430336	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.899489546805724	0.334003506073062	0.326720044808508	0.101397152129669	0.160021899840917	0.185259379649234	0.219967047574697	0.273117228538864	0.326720044808508	0.38175516025348	0.448585426793064	0.506953339567449	0.567265589747858	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.909861116502645	0.332356832135674	0.325098538052152	0.101080397083796	0.159135886526	0.18389069671958	0.218826573128355	0.271534762256998	0.325098538052152	0.379898295021509	0.446504387024904	0.503772134008708	0.564993426790872	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.920232686199567	0.330728137058019	0.323379178350042	0.100767804839038	0.158266283371467	0.182668643432874	0.217606281456847	0.270054061279454	0.323379178350042	0.378114965399494	0.444457718345691	0.501262532367209	0.562150413992438	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.930604255896488	0.329117185873576	0.321852763675746	0.100459349789774	0.157405541524322	0.181260957918528	0.216276146190559	0.268541838967917	0.321852763675746	0.376191802786795	0.442523364330606	0.499217464484726	0.560133522372264	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.940975825593409	0.327523747366416	0.32024491531977	0.100155006742043	0.156233634453603	0.18030436132106	0.214703646727058	0.267077077614048	0.32024491531977	0.374489380175557	0.440934116840717	0.496658230102383	0.557838447757607	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.95134739529033	0.3259475939981	0.318624110340146	0.0998547508610209	0.155374473331948	0.179279431912335	0.213601862213593	0.265770685413536	0.318624110340146	0.372761031042822	0.439111972946886	0.493809887509943	0.554845899897958	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.961718964987252	0.324388501836274	0.317015127939989	0.0995585576221899	0.154558433001725	0.17827737586402	0.212471490192269	0.264306495780301	0.317015127939989	0.370883565109258	0.43738283642168	0.491515967044574	0.553191117217727	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.972090534684173	0.322846250484941	0.315455090339264	0.0992664027659661	0.153764825798447	0.17715713783383	0.211501033155475	0.262840444916826	0.315455090339264	0.369296169204756	0.435302980375838	0.489239163520053	0.551440862579268	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.982462104381094	0.321320623016337	0.313953415378393	0.0989782622556022	0.153113763916806	0.17638696681537	0.210274097125765	0.261379180581728	0.313953415378393	0.367765011467384	0.433195274424322	0.487001856917248	0.549152174020607	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	0.992833674078015	0.319811405904387	0.312383172546201	0.0986941122381762	0.152079990229377	0.175339461303051	0.209198524367981	0.260001868757513	0.312383172546201	0.366084105722917	0.431284373251232	0.48549752461783	0.547050335134208	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	1.00320524377494	0.318318388959687	0.311055919131195	0.0984139290084912	0.150851985062768	0.174353940992388	0.207768183102623	0.258598748055958	0.311055919131195	0.364574975476847	0.429618473909455	0.483882330399147	0.544613987030453	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	1.01357681347186	0.316841365265974	0.309796419375826	0.0981376889757261	0.149769268349507	0.173415148783536	0.206404166820466	0.2573191431452	0.309796419375826	0.362923179101606	0.427693625055762	0.48209567038995	0.542358444745379	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	1.02394838316878	0.315380131118051	0.308269056432373	0.0978653686326787	0.14863994878467	0.172427056200922	0.205187811165584	0.256128248990065	0.308269056432373	0.36127578584746	0.426222897893583	0.479849257073618	0.539329997546042	FALSE
ftp_k0_gamma	ftp_k0	gamma	befr.st	1.0343199528657	0.313934485961117	0.30671413600985	0.0975969445274544	0.147635932537691	0.171659042342899	0.204079302870301	0.254550065163548	0.30671413600985	0.359806122917507	0.424652754293266	0.477932091216955	0.537644085210036	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.00753455287049989	2.17501179951079	2.16745976812223	0.40156561528335	1.47570620865588	1.55662188561757	1.66476853197279	1.8809532751459	2.16745976812223	2.43850298169606	2.68146999889667	2.83165775529141	2.98603420005536	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.0179061225674211	2.13377884405126	2.12259924734592	0.387296156308861	1.46260518976171	1.53819102447415	1.64277335282286	1.85088577258963	2.12259924734592	2.38567196672538	2.62298488547251	2.77498534219964	2.92477929882418	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.0282776922643423	2.09509268144201	2.08000234286217	0.375517885876821	1.45031951291397	1.52331844471804	1.62286455589398	1.82255589951672	2.08000234286217	2.33688860759252	2.57197273247852	2.72688211943433	2.86472885405567	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.0386492619612635	2.05876852676117	2.03895814133388	0.365818977903322	1.43682015624878	1.50569094286058	1.6026215646151	1.79599691809397	2.03895814133388	2.29446990875582	2.52803757808735	2.68197634839501	2.82302376862127	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.0490208316581847	2.02463660916617	2.00147436219979	0.357837448649271	1.42464443627079	1.49156253991162	1.58374391528428	1.76615209472487	2.00147436219979	2.25420298802083	2.48422792954847	2.63789087088342	2.78179893164415	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.059392401355106	1.99254082538174	1.96502664294243	0.351259479348365	1.41171338291258	1.4744302668938	1.56387368670828	1.73651429441412	1.96502664294243	2.21579685987218	2.4454949781799	2.60829847961276	2.74367084809164	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.0697639710520272	1.96233752617539	1.93072777695964	0.345816621776456	1.3985933039782	1.46095965131837	1.5440056261026	1.70983101071922	1.93072777695964	2.18092575158768	2.41470351961864	2.57242109738159	2.71220739141662	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.0801355407489484	1.93389442136235	1.89692353653911	0.341282106358701	1.38632010810047	1.44511537621644	1.5248767509672	1.68316861252822	1.89692353653911	2.14616658615522	2.38306410501849	2.54121385658808	2.68313072109078	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.0905071104458696	1.90708959060501	1.86694687999888	0.33746657714037	1.37545142239046	1.42852384635046	1.50723301584504	1.65927800614449	1.86694687999888	2.11422555877218	2.3578116246189	2.51020213068929	2.66232025928974	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.100878680142791	1.88181058877167	1.83742284430033	0.334213585412577	1.36375144109486	1.41420460022518	1.49078522282667	1.63570517495806	1.83742284430033	2.08422887944279	2.32955705674121	2.47956783443974	2.64099239416663	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.111250249839712	1.85795363592709	1.80934686075411	0.331395122184856	1.35136963789274	1.3989728544778	1.47373538684575	1.61444047715664	1.80934686075411	2.05697920088101	2.30327632143247	2.45973432595447	2.6149190552961	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.121621819536633	1.83542288317023	1.78410246458211	0.328907393678933	1.33837910951299	1.38620792340819	1.45759280894223	1.59438974475776	1.78410246458211	2.02915076165875	2.28046749516686	2.43805623578657	2.59642596165726	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.131993389233554	1.81412974653353	1.76054083895928	0.326666967488314	1.32571303986517	1.37428609298012	1.4441661568804	1.57570411513595	1.76054083895928	2.00562988355374	2.2608058197093	2.41324102250065	2.57081816855449	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.142364958930476	1.79399230203386	1.73740831526922	0.324607352739103	1.31099484582064	1.36222857449284	1.43040644780746	1.55648367761079	1.73740831526922	1.98315517658734	2.2399665124849	2.39755150057279	2.55058005516921	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.152736528627397	1.77493473573361	1.71677490706126	0.322676029856405	1.2988342894788	1.34962318268652	1.41702369728294	1.53784568780796	1.71677490706126	1.96184348337458	2.22168954394385	2.37861173601285	2.52904062723702	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.163108098324318	1.75688684334514	1.69754252010839	0.320831913768087	1.28940939232247	1.33816407690009	1.40347892145079	1.52219666450474	1.69754252010839	1.94030432220849	2.20425650968547	2.36182039082344	2.51306200239272	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.173479668021239	1.73978357450681	1.67912958121497	0.319043215672587	1.27906899369058	1.32903860223533	1.39001112202755	1.50715612131503	1.67912958121497	1.92111245631979	2.18494848718889	2.34410515635871	2.49634616473876	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.183851237718161	1.7235646173815	1.66079119076541	0.317285659411973	1.26717747194112	1.31880331007462	1.37867448018246	1.49227195305727	1.66079119076541	1.90139377379088	2.1706879505615	2.32828152477692	2.4760579125104	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.194222807415082	1.70817401969201	1.64341896760601	0.315541005898438	1.25760669404915	1.30772770639324	1.36712411305976	1.47953919938628	1.64341896760601	1.88371997747549	2.15654527726527	2.3109565254661	2.46218165779113	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.204594377112003	1.69355984271549	1.62767019247814	0.313795840467694	1.24748206115406	1.29853273497422	1.35687768941566	1.46780442802537	1.62767019247814	1.86425917019771	2.13929682280283	2.29480213235886	2.44551099040397	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.214965946808924	1.67967384512176	1.6129292561222	0.312040581686273	1.23725969838601	1.28861745859067	1.34763123479375	1.45536912543043	1.6129292561222	1.84730561534164	2.1254585126603	2.28181577240237	2.43026371205482	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.225337516505845	1.66647119386028	1.59878945493348	0.310268674815048	1.22958220208192	1.27944080637256	1.33905672634351	1.44378234238339	1.59878945493348	1.83176762306419	2.1118473786467	2.26245303221771	2.41405533597325	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.235709086202767	1.6539101995863	1.58369079126764	0.308475938067987	1.22094718605558	1.27108871426153	1.33011664962338	1.43309129474479	1.58369079126764	1.81678452378805	2.0980101389729	2.24665462193025	2.40141965491167	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.246080655899688	1.6419520743691	1.57171511612145	0.306660034558741	1.21468170340054	1.263368278792	1.32081926028895	1.42288716580832	1.57171511612145	1.8018597785761	2.084238459875	2.2331083687985	2.38597512444936	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.256452225596609	1.63056070965095	1.55865436700138	0.304820047165751	1.20801519850967	1.25411901629615	1.31220747208755	1.41416813218139	1.55865436700138	1.78846435489137	2.07077390928781	2.22147056428922	2.36997320687338	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.26682379529353	1.61970247262658	1.54682102947128	0.302956137370836	1.2018326025499	1.2458434103832	1.30470034710798	1.40519370790604	1.54682102947128	1.77401530954514	2.05654075184756	2.21051334514956	2.35848666970077	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.277195364990451	1.60934601939162	1.53633340917758	0.301069272419018	1.19673469573653	1.23913794302161	1.29723184314958	1.39750807339799	1.53633340917758	1.76220875644301	2.04438014578693	2.19609515873147	2.34577547561681	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.287566934687373	1.59946212336927	1.52591843702499	0.299161007935657	1.19205749615222	1.23329394346338	1.2902301521026	1.38960259265298	1.52591843702499	1.75049795132378	2.03128661361317	2.18528051900114	2.33644035908845	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.297938504384294	1.59002351766758	1.51549801586519	0.297233315470044	1.18639871969747	1.22694596474499	1.2848741424937	1.38268721142883	1.51549801586519	1.73839593846058	2.01909646534681	2.17150516833985	2.32583274163984	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.308310074081215	1.58100475014792	1.50492432691556	0.295288446369617	1.18227630356852	1.22146446299853	1.27820197584942	1.37597668334403	1.50492432691556	1.72568156712621	2.008153841856	2.16358002686416	2.31432075119589	FALSE
ftp_k1_gamma	ftp_k1	gamma	befa.st	0.318681643778136	1.57238205010087	1.49577562848317	0.293328824983676	1.17692096549891	1.21664314954409	1.27225034815846	1.36913127700238	1.49577562848317	1.71486195786217	1.99736809483689	2.15418320432422	2.30287306396094	FALSE
