model	model_structure	family	response	x	predicted	pred_q05	pred_q95
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.95134739529033	2.17849507138726	1.84365970473807	2.82446582534867
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.961718964987252	2.17621660683404	1.84322733495571	2.8161287892096
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.972090534684173	2.17397691475195	1.84285148828561	2.80993635680771
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.982462104381094	2.17177508705446	1.8421587910249	2.80370253294021
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	0.992833674078015	2.16961024329502	1.84161735551822	2.79750489367166
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	1.00320524377494	2.16748152962341	1.84112819587705	2.79377526174037
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	1.01357681347186	2.16538811778941	1.84067957605111	2.7885137559992
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	1.02394838316878	2.16332920419106	1.84008799790455	2.78059787253607
ftp_k1_lognormal	ftp_k1	lognormal	befr.st	1.0343199528657	2.16130400896536	1.83994763132068	2.77734095322362
ftp_k1_student	ftp_k1	student	befa.st	0.00753455287049989	3.12406345057415	2.29131086748291	6.24175117903121
ftp_k1_student	ftp_k1	student	befa.st	0.0179061225674211	3.08948475655896	2.28507226643681	6.06711850164118
ftp_k1_student	ftp_k1	student	befa.st	0.0282776922643423	3.05734035120426	2.27563523001407	5.88288254280813
ftp_k1_student	ftp_k1	student	befa.st	0.0386492619612635	3.0273441250088	2.26693677344851	5.76827441533247
ftp_k1_student	ftp_k1	student	befa.st	0.0490208316581847	2.99926001030402	2.25689094460706	5.62516285555228
ftp_k1_student	ftp_k1	student	befa.st	0.059392401355106	2.97289015256905	2.25038661885878	5.50731023122472
ftp_k1_student	ftp_k1	student	befa.st	0.0697639710520272	2.94806653134901	2.24232142210843	5.40888334389755
ftp_k1_student	ftp_k1	student	befa.st	0.0801355407489484	2.92464488056345	2.23564884204743	5.31521311103713
ftp_k1_student	ftp_k1	student	befa.st	0.0905071104458696	2.90250017422666	2.22891472984283	5.23448964172412
ftp_k1_student	ftp_k1	student	befa.st	0.100878680142791	2.88152320134335	2.22146022536115	5.16659415062891
ftp_k1_student	ftp_k1	student	befa.st	0.111250249839712	2.8616179154277	2.21637591299606	5.08008845314468
ftp_k1_student	ftp_k1	student	befa.st	0.121621819536633	2.84269934693063	2.21029890835845	5.00172120449576
ftp_k1_student	ftp_k1	student	befa.st	0.131993389233554	2.82469193325004	2.20443204955424	4.96117393449897
ftp_k1_student	ftp_k1	student	befa.st	0.142364958930476	2.80752816454684	2.19723243855177	4.8844268077375
ftp_k1_student	ftp_k1	student	befa.st	0.152736528627397	2.79114747264768	2.19041416978026	4.81087367310021
ftp_k1_student	ftp_k1	student	befa.st	0.163108098324318	2.77549531005201	2.18474818953421	4.75760695882038
ftp_k1_student	ftp_k1	student	befa.st	0.173479668021239	2.760522379718	2.18017242626132	4.67813040810305
ftp_k1_student	ftp_k1	student	befa.st	0.183851237718161	2.74618398592814	2.17439813746947	4.61659883094534
ftp_k1_student	ftp_k1	student	befa.st	0.194222807415082	2.73243948344691	2.16920416966232	4.55511889761812
ftp_k1_student	ftp_k1	student	befa.st	0.204594377112003	2.7192518072348	2.16389045065825	4.51046584684517
ftp_k1_student	ftp_k1	student	befa.st	0.214965946808924	2.70658706873717	2.15857510729922	4.46544616704269
ftp_k1_student	ftp_k1	student	befa.st	0.225337516505845	2.69441420760113	2.15464046346806	4.41245019921887
ftp_k1_student	ftp_k1	student	befa.st	0.235709086202767	2.68270468984448	2.15059476883405	4.37725701169778
ftp_k1_student	ftp_k1	student	befa.st	0.246080655899688	2.67143224518453	2.14641434489134	4.34394557120886
ftp_k1_student	ftp_k1	student	befa.st	0.256452225596609	2.66057263755638	2.14185443236521	4.30120511859575
ftp_k1_student	ftp_k1	student	befa.st	0.26682379529353	2.65010346389809	2.13795223094713	4.2565201608543
ftp_k1_student	ftp_k1	student	befa.st	0.277195364990451	2.64000397711858	2.13457823180552	4.21502959567271
ftp_k1_student	ftp_k1	student	befa.st	0.287566934687373	2.63025492984068	2.13111295643562	4.17594394383549
ftp_k1_student	ftp_k1	student	befa.st	0.297938504384294	2.62083843606141	2.12832650840879	4.14017908054329
ftp_k1_student	ftp_k1	student	befa.st	0.308310074081215	2.61173784832131	2.12511368480997	4.10686935827873
ftp_k1_student	ftp_k1	student	befa.st	0.318681643778136	2.60293764834448	2.12269356675262	4.07097737181257
ftp_k1_student	ftp_k1	student	befa.st	0.329053213475058	2.59442334941724	2.12021810128296	4.04145807823298
ftp_k1_student	ftp_k1	student	befa.st	0.339424783171979	2.58618140902762	2.11728437230269	4.01513441081127
ftp_k1_student	ftp_k1	student	befa.st	0.3497963528689	2.57819915050056	2.11486248123551	3.98607327225112
ftp_k1_student	ftp_k1	student	befa.st	0.360167922565821	2.57046469254186	2.11222757178456	3.95752320156536
ftp_k1_student	ftp_k1	student	befa.st	0.370539492262742	2.5629668857539	2.1100370550286	3.93104071227004
ftp_k1_student	ftp_k1	student	befa.st	0.380911061959664	2.55569525531332	2.108312179278	3.89484511089533
ftp_k1_student	ftp_k1	student	befa.st	0.391282631656585	2.54863994910806	2.10575730111052	3.8602774598052
ftp_k1_student	ftp_k1	student	befa.st	0.401654201353506	2.54179169072309	2.10366747636585	3.84388275515772
ftp_k1_student	ftp_k1	student	befa.st	0.412025771050427	2.5351417367421	2.10212665430713	3.81717296851242
ftp_k1_student	ftp_k1	student	befa.st	0.422397340747348	2.52868183789952	2.10016919444365	3.79037469570199
ftp_k1_student	ftp_k1	student	befa.st	0.43276891044427	2.5224042036747	2.09878800116632	3.7726511693073
ftp_k1_student	ftp_k1	student	befa.st	0.443140480141191	2.51630146996976	2.0970753532462	3.75031050595701
ftp_k1_student	ftp_k1	student	befa.st	0.453512049838112	2.51036666955508	2.09556489282863	3.72323335648094
ftp_k1_student	ftp_k1	student	befa.st	0.463883619535033	2.50459320500393	2.09384623162484	3.69468409533855
ftp_k1_student	ftp_k1	student	befa.st	0.474255189231954	2.49897482386957	2.09206236109677	3.67804364642965
ftp_k1_student	ftp_k1	student	befa.st	0.484626758928876	2.49350559588621	2.09113005715738	3.6602420042076
ftp_k1_student	ftp_k1	student	befa.st	0.494998328625797	2.48817989199978	2.08972051028366	3.64631066764024
ftp_k1_student	ftp_k1	student	befa.st	0.505369898322718	2.48299236505573	2.08902945063286	3.63138768714036
ftp_k1_student	ftp_k1	student	befa.st	0.515741468019639	2.47793793198975	2.08778395342116	3.61546192267765
ftp_k1_student	ftp_k1	student	befa.st	0.526113037716561	2.47301175738382	2.086679506057	3.60121770619853
ftp_k1_student	ftp_k1	student	befa.st	0.536484607413482	2.46820923826444	2.08559201377861	3.58860313232459
ftp_k1_student	ftp_k1	student	befa.st	0.546856177110403	2.46352599003263	2.08462702218921	3.56884348542143
ftp_k1_student	ftp_k1	student	befa.st	0.557227746807324	2.45895783342655	2.08364872256541	3.55363570697312
ftp_k1_student	ftp_k1	student	befa.st	0.567599316504245	2.45450078242756	2.08237997848704	3.53371498783741
ftp_k1_student	ftp_k1	student	befa.st	0.577970886201167	2.45015103302948	2.08130152937791	3.52408330065726
ftp_k1_student	ftp_k1	student	befa.st	0.588342455898088	2.44590495279842	2.08020510562994	3.51519818421757
ftp_k1_student	ftp_k1	student	befa.st	0.598714025595009	2.44175907115785	2.07925485116361	3.49636104928039
ftp_k1_student	ftp_k1	student	befa.st	0.60908559529193	2.4377100703396	2.07843103744312	3.47326636110606
ftp_k1_student	ftp_k1	student	befa.st	0.619457164988852	2.43375477694709	2.07741654810622	3.46272879923763
ftp_k1_student	ftp_k1	student	befa.st	0.629828734685773	2.42989015408205	2.07639577075848	3.45145865397593
ftp_k1_student	ftp_k1	student	befa.st	0.640200304382694	2.42611329399057	2.07547240650036	3.43927289251418
ftp_k1_student	ftp_k1	student	befa.st	0.650571874079615	2.4224214111881	2.07463376156215	3.42394815677464
ftp_k1_student	ftp_k1	student	befa.st	0.660943443776536	2.41881183602677	2.07407284835053	3.41281486813607
ftp_k1_student	ftp_k1	student	befa.st	0.671315013473458	2.41528200867159	2.07343419613485	3.40130294757649
ftp_k1_student	ftp_k1	student	befa.st	0.681686583170379	2.41182947345496	2.07244002658743	3.38836736126428
ftp_k1_student	ftp_k1	student	befa.st	0.6920581528673	2.40845187358156	2.07157535605976	3.37686401405566
ftp_k1_student	ftp_k1	student	befa.st	0.702429722564221	2.40514694615815	2.07103191715324	3.36259991736302
ftp_k1_student	ftp_k1	student	befa.st	0.712801292261142	2.40191251752474	2.07029994092204	3.34950550488756
ftp_k1_student	ftp_k1	student	befa.st	0.723172861958064	2.39874649886573	2.06975423021605	3.33671999921319
ftp_k1_student	ftp_k1	student	befa.st	0.733544431654985	2.39564688208135	2.06907312257414	3.32410126053474
ftp_k1_student	ftp_k1	student	befa.st	0.743916001351906	2.39261173590115	2.06846961384672	3.31164431352298
ftp_k1_student	ftp_k1	student	befa.st	0.754287571048827	2.38963920222303	2.06769439026304	3.30016398300851
ftp_k1_student	ftp_k1	student	befa.st	0.764659140745748	2.3867274926623	2.06707998883572	3.29184480487469
ftp_k1_student	ftp_k1	student	befa.st	0.77503071044267	2.38387488529676	2.06660591663006	3.28400112348339
ftp_k1_student	ftp_k1	student	befa.st	0.785402280139591	2.38107972159465	2.06595051744506	3.27383644364636
ftp_k1_student	ftp_k1	student	befa.st	0.795773849836512	2.37834040351345	2.06511432578439	3.26328591450745
ftp_k1_student	ftp_k1	student	befa.st	0.806145419533433	2.3756553907584	2.06448124607712	3.25630646723673
ftp_k1_student	ftp_k1	student	befa.st	0.816516989230355	2.37302319819038	2.06397893642174	3.24746584220935
ftp_k1_student	ftp_k1	student	befa.st	0.826888558927276	2.37044239337372	2.06345824868674	3.23956991729967
ftp_k1_student	ftp_k1	student	befa.st	0.837260128624197	2.36791159425492	2.06282245074599	3.22783819532656
ftp_k1_student	ftp_k1	student	befa.st	0.847631698321118	2.36542946696423	2.06228504198204	3.21413711924285
ftp_k1_student	ftp_k1	student	befa.st	0.858003268018039	2.36299472373246	2.06221581712502	3.208965026019
ftp_k1_student	ftp_k1	student	befa.st	0.868374837714961	2.36060612091584	2.06166719192175	3.2020301073521
ftp_k1_student	ftp_k1	student	befa.st	0.878746407411882	2.35826245712248	2.06141504303065	3.19734269050031
ftp_k1_student	ftp_k1	student	befa.st	0.889117977108803	2.3559625714343	2.06096336934008	3.1858721296228
ftp_k1_student	ftp_k1	student	befa.st	0.899489546805724	2.3537053417186	2.06059813527548	3.17517554991959
ftp_k1_student	ftp_k1	student	befa.st	0.909861116502645	2.35148968302425	2.06019552813033	3.17169471837242
ftp_k1_student	ftp_k1	student	befa.st	0.920232686199567	2.34931454605721	2.05983611512233	3.16916516228264
ftp_k1_student	ftp_k1	student	befa.st	0.930604255896488	2.34717891573107	2.05947405757646	3.16194099578577
ftp_k1_student	ftp_k1	student	befa.st	0.940975825593409	2.34508180978813	2.05945069615171	3.15013589206977
ftp_k1_student	ftp_k1	student	befa.st	0.95134739529033	2.34302227748706	2.05875373470861	3.145043302861
ftp_k1_student	ftp_k1	student	befa.st	0.961718964987252	2.34099939835337	2.05864776473457	3.13849182489502
ftp_k1_student	ftp_k1	student	befa.st	0.972090534684173	2.33901228098923	2.05829557780026	3.13068107876653
ftp_k1_student	ftp_k1	student	befa.st	0.982462104381094	2.33706006193922	2.05788597585845	3.12361357193134
ftp_k1_student	ftp_k1	student	befa.st	0.992833674078015	2.33514190460907	2.05747800710189	3.11558093129491
ftp_k1_student	ftp_k1	student	befa.st	1.00320524377494	2.33325699823445	2.05722080532551	3.10973162844944
ftp_k1_student	ftp_k1	student	befa.st	1.01357681347186	2.33140455689707	2.05680738559448	3.1076721647317
ftp_k1_student	ftp_k1	student	befa.st	1.02394838316878	2.32958381858562	2.05646292526009	3.09586039466748
ftp_k1_student	ftp_k1	student	befa.st	1.0343199528657	2.3277940442991	2.05607460854651	3.09037880318843
ftp_k1_student	ftp_k1	student	befr.st	0.00753455287049989	2.18702360107341	1.28866448851074	5.9181889658168
ftp_k1_student	ftp_k1	student	befr.st	0.0179061225674211	2.15258496862327	1.28034847750268	5.72338517740767
ftp_k1_student	ftp_k1	student	befr.st	0.0282776922643423	2.12039372233175	1.27542649138189	5.58248267603465
ftp_k1_student	ftp_k1	student	befr.st	0.0386492619612635	2.09020312256304	1.26886321672154	5.41944447349654
ftp_k1_student	ftp_k1	student	befr.st	0.0490208316581847	2.06180749518749	1.26033905642108	5.2207991256033
ftp_k1_student	ftp_k1	student	befr.st	0.059392401355106	2.0350329158629	1.25401598860262	5.07044758766807
ftp_k1_student	ftp_k1	student	befr.st	0.0697639710520272	2.0097304830224	1.2475450141313	4.96335952370498
ftp_k1_student	ftp_k1	student	befr.st	0.0801355407489484	1.9857713664154	1.23814003196919	4.85988461727241
ftp_k1_student	ftp_k1	student	befr.st	0.0905071104458696	1.96304309322023	1.2307719399116	4.74741350627687
ftp_k1_student	ftp_k1	student	befr.st	0.100878680142791	1.94144671113616	1.22424108279995	4.6536359170201
ftp_k1_student	ftp_k1	student	befr.st	0.111250249839712	1.92089458348525	1.21817782898957	4.54203922010165
ftp_k1_student	ftp_k1	student	befr.st	0.121621819536633	1.90130864756301	1.21192464122277	4.44481462114987
ftp_k1_student	ftp_k1	student	befr.st	0.131993389233554	1.88261901828697	1.20577975007047	4.34292971851833
ftp_k1_student	ftp_k1	student	befr.st	0.142364958930476	1.86476285347214	1.19848322259521	4.23824036719697
ftp_k1_student	ftp_k1	student	befr.st	0.152736528627397	1.84768342047534	1.1925499838643	4.15806172742973
ftp_k1_student	ftp_k1	student	befr.st	0.163108098324318	1.83132932014727	1.1869047030853	4.08683098983282
ftp_k1_student	ftp_k1	student	befr.st	0.173479668021239	1.81565383538297	1.18121125668528	4.03850049548853
ftp_k1_student	ftp_k1	student	befr.st	0.183851237718161	1.80061437962694	1.17606320000969	3.96777772393769
ftp_k1_student	ftp_k1	student	befr.st	0.194222807415082	1.78617202649769	1.17200811905215	3.91484881427524
ftp_k1_student	ftp_k1	student	befr.st	0.204594377112003	1.77229110593867	1.16694349529078	3.84090213362744
ftp_k1_student	ftp_k1	student	befr.st	0.214965946808924	1.75893885544278	1.16169064954354	3.7764314728025
ftp_k1_student	ftp_k1	student	befr.st	0.225337516505845	1.74608511725486	1.15717524113227	3.7191207809041
ftp_k1_student	ftp_k1	student	befr.st	0.235709086202767	1.73370207424788	1.15409726867629	3.65373797835248
ftp_k1_student	ftp_k1	student	befr.st	0.246080655899688	1.72176401854876	1.14983915351348	3.60369726301062
ftp_k1_student	ftp_k1	student	befr.st	0.256452225596609	1.71024714806418	1.14632653838172	3.5468835641555
ftp_k1_student	ftp_k1	student	befr.st	0.26682379529353	1.69912938690428	1.14242418509268	3.50492347526525
ftp_k1_student	ftp_k1	student	befr.st	0.277195364990451	1.68839022637605	1.13818120059961	3.46325112823372
ftp_k1_student	ftp_k1	student	befr.st	0.287566934687373	1.67801058376069	1.1347097313528	3.43627774270854
ftp_k1_student	ftp_k1	student	befr.st	0.297938504384294	1.66797267652869	1.13188935098396	3.39972903349577
ftp_k1_student	ftp_k1	student	befr.st	0.308310074081215	1.65825991000564	1.12854476721284	3.36070826070344
ftp_k1_student	ftp_k1	student	befr.st	0.318681643778136	1.64885677679805	1.12567312464189	3.32353831537181
ftp_k1_student	ftp_k1	student	befr.st	0.329053213475058	1.63974876653361	1.12277860107641	3.28472438878855
ftp_k1_student	ftp_k1	student	befr.st	0.339424783171979	1.63092228467478	1.11990208341131	3.240514851725
ftp_k1_student	ftp_k1	student	befr.st	0.3497963528689	1.62236457933665	1.11719462210135	3.21238875716287
ftp_k1_student	ftp_k1	student	befr.st	0.360167922565821	1.61406367518417	1.1142935040394	3.18020565923647
ftp_k1_student	ftp_k1	student	befr.st	0.370539492262742	1.6060083136065	1.11193763567084	3.14384328663741
ftp_k1_student	ftp_k1	student	befr.st	0.380911061959664	1.5981878984703	1.1098117341258	3.11602137998518
ftp_k1_student	ftp_k1	student	befr.st	0.391282631656585	1.59059244684273	1.10736625165562	3.09030003202868
ftp_k1_student	ftp_k1	student	befr.st	0.401654201353506	1.58321254415076	1.10520951767293	3.05324463519268
ftp_k1_student	ftp_k1	student	befr.st	0.412025771050427	1.57603930330905	1.10313510378841	3.01929765087712
ftp_k1_student	ftp_k1	student	befr.st	0.422397340747348	1.56906432740497	1.10123213314829	2.9931667462845
ftp_k1_student	ftp_k1	student	befr.st	0.43276891044427	1.5622796755781	1.10026779434145	2.96853269111666
ftp_k1_student	ftp_k1	student	befr.st	0.443140480141191	1.5556778317736	1.09866530480859	2.94507338398125
ftp_k1_student	ftp_k1	student	befr.st	0.453512049838112	1.549251676086	1.0967429323813	2.91627493333106
ftp_k1_student	ftp_k1	student	befr.st	0.463883619535033	1.54299445844158	1.09505444791376	2.88664917975307
ftp_k1_student	ftp_k1	student	befr.st	0.474255189231954	1.53689977439554	1.09304295292214	2.86197302534599
ftp_k1_student	ftp_k1	student	befr.st	0.484626758928876	1.530961542845	1.09184277785016	2.83764224074053
ftp_k1_student	ftp_k1	student	befr.st	0.494998328625797	1.52517398547965	1.0908527689742	2.81712807188693
ftp_k1_student	ftp_k1	student	befr.st	0.505369898322718	1.51953160781154	1.08920302640635	2.79865173409642
ftp_k1_student	ftp_k1	student	befr.st	0.515741468019639	1.51402918164143	1.08794095153571	2.77716185992689
ftp_k1_student	ftp_k1	student	befr.st	0.526113037716561	1.50866172883426	1.08717499081456	2.75946051838827
ftp_k1_student	ftp_k1	student	befr.st	0.536484607413482	1.50342450628912	1.08590108177	2.73816832262279
ftp_k1_student	ftp_k1	student	befr.st	0.546856177110403	1.49831299200044	1.08416780549744	2.71709324609871
ftp_k1_student	ftp_k1	student	befr.st	0.557227746807324	1.49332287211767	1.08305647999333	2.69887591605756
ftp_k1_student	ftp_k1	student	befr.st	0.567599316504245	1.48845002891942	1.0819176672934	2.67779408185846
ftp_k1_student	ftp_k1	student	befr.st	0.577970886201167	1.48369052962633	1.08079427769538	2.65554358240882
ftp_k1_student	ftp_k1	student	befr.st	0.588342455898088	1.4790406159841	1.07979834959982	2.64648239742477
ftp_k1_student	ftp_k1	student	befr.st	0.598714025595009	1.47449669455444	1.07857315236595	2.62476033788617
ftp_k1_student	ftp_k1	student	befr.st	0.60908559529193	1.47005532765762	1.07780302995636	2.61094151020615
ftp_k1_student	ftp_k1	student	befr.st	0.619457164988852	1.46571322491527	1.07730302853978	2.59499968618845
ftp_k1_student	ftp_k1	student	befr.st	0.629828734685773	1.4614672353468	1.07639172684334	2.58194651404239
ftp_k1_student	ftp_k1	student	befr.st	0.640200304382694	1.45731433997709	1.07581295657194	2.56876185668314
ftp_k1_student	ftp_k1	student	befr.st	0.650571874079615	1.45325164491651	1.07515551549515	2.55347550609958
ftp_k1_student	ftp_k1	student	befr.st	0.660943443776536	1.44927637487799	1.07424858809956	2.53206262247436
ftp_k1_student	ftp_k1	student	befr.st	0.671315013473458	1.44538586709883	1.07346304821558	2.51716422353869
ftp_k1_student	ftp_k1	student	befr.st	0.681686583170379	1.44157756563762	1.07256781766909	2.50337461814452
ftp_k1_student	ftp_k1	student	befr.st	0.6920581528673	1.4378490160191	1.07174289923363	2.48759089191802
ftp_k1_student	ftp_k1	student	befr.st	0.702429722564221	1.43419786020221	1.07085402266557	2.46848286919159
ftp_k1_student	ftp_k1	student	befr.st	0.712801292261142	1.43062183184834	1.06998648352399	2.45684135220835
ftp_k1_student	ftp_k1	student	befr.st	0.723172861958064	1.42711875186901	1.06896082574435	2.44147386167749
ftp_k1_student	ftp_k1	student	befr.st	0.733544431654985	1.4236865242335	1.0684462247851	2.42935785259475
ftp_k1_student	ftp_k1	student	befr.st	0.743916001351906	1.42032313201866	1.06803573040028	2.41634269732691
ftp_k1_student	ftp_k1	student	befr.st	0.754287571048827	1.41702663368473	1.06768023588208	2.40502821615789
ftp_k1_student	ftp_k1	student	befr.st	0.764659140745748	1.41379515956177	1.06676861249976	2.39314657926897
ftp_k1_student	ftp_k1	student	befr.st	0.77503071044267	1.41062690853294	1.06595993852686	2.38331906669701
ftp_k1_student	ftp_k1	student	befr.st	0.785402280139591	1.40752014490173	1.06512993709326	2.3709098227018
ftp_k1_student	ftp_k1	student	befr.st	0.795773849836512	1.40447319543112	1.06470188040119	2.35799272733073
ftp_k1_student	ftp_k1	student	befr.st	0.806145419533433	1.40148444654365	1.06424830726653	2.34635118339379
ftp_k1_student	ftp_k1	student	befr.st	0.816516989230355	1.3985523416723	1.06376462560398	2.33562068697417
ftp_k1_student	ftp_k1	student	befr.st	0.826888558927276	1.39567537875252	1.06333972197421	2.32840316219364
ftp_k1_student	ftp_k1	student	befr.st	0.837260128624197	1.39285210784671	1.06247667557029	2.31971464162076
ftp_k1_student	ftp_k1	student	befr.st	0.847631698321118	1.39008112889297	1.06194408957537	2.30696253374621
ftp_k1_student	ftp_k1	student	befr.st	0.858003268018039	1.38736108957054	1.06144532968248	2.29575390508591
ftp_k1_student	ftp_k1	student	befr.st	0.868374837714961	1.38469068327474	1.06117907266198	2.28853506799247
ftp_k1_student	ftp_k1	student	befr.st	0.878746407411882	1.3820686471951	1.06093511781952	2.2773802493205
ftp_k1_student	ftp_k1	student	befr.st	0.889117977108803	1.37949376049021	1.06031649033237	2.26624212098722
ftp_k1_student	ftp_k1	student	befr.st	0.899489546805724	1.37696484255393	1.05962731636387	2.25806962731597
ftp_k1_student	ftp_k1	student	befr.st	0.909861116502645	1.37448075136741	1.05922498203488	2.25014142584143
ftp_k1_student	ftp_k1	student	befr.st	0.920232686199567	1.37204038193196	1.05874624540052	2.24046519268175
ftp_k1_student	ftp_k1	student	befr.st	0.930604255896488	1.36964266477837	1.05846775079004	2.23526577741712
ftp_k1_student	ftp_k1	student	befr.st	0.940975825593409	1.36728656454795	1.05813498593257	2.22319247726751
ftp_k1_student	ftp_k1	student	befr.st	0.95134739529033	1.36497107864164	1.05759986395577	2.2171434290124
ftp_k1_student	ftp_k1	student	befr.st	0.961718964987252	1.36269523593316	1.05709988476177	2.20953542157889
ftp_k1_student	ftp_k1	student	befr.st	0.972090534684173	1.36045809554267	1.05671239336794	2.19966513883799
ftp_k1_student	ftp_k1	student	befr.st	0.982462104381094	1.35825874566769	1.05605766340347	2.19451093717084
ftp_k1_student	ftp_k1	student	befr.st	0.992833674078015	1.35609630246817	1.05568649396303	2.18555490477252
ftp_k1_student	ftp_k1	student	befr.st	1.00320524377494	1.3539699090027	1.05506383639736	2.17679833082074
ftp_k1_student	ftp_k1	student	befr.st	1.01357681347186	1.35187873421316	1.05477689571111	2.16757943917662
ftp_k1_student	ftp_k1	student	befr.st	1.02394838316878	1.34982197195529	1.05424983245475	2.16301866468278
ftp_k1_student	ftp_k1	student	befr.st	1.0343199528657	1.34779884007274	1.054024612499	2.15172079763086
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.00753455287049989	2.16945190001108	1.59759843904216	2.75671588027188
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.0179061225674211	2.10686234399483	1.57429035157935	2.65034755113072
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.0282776922643423	2.04870481459209	1.55192855416924	2.55096389922766
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.0386492619612635	1.99466176502305	1.53059697049556	2.46147527741785
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.0490208316581847	1.94443866470816	1.50755301765023	2.3838253327446
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.059392401355106	1.89776231196685	1.48805264116421	2.30844708533838
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.0697639710520272	1.85437927179796	1.46988231454958	2.2407757311351
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.0801355407489484	1.81405442936755	1.45148619290734	2.17990209833857
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.0905071104458696	1.77656965053973	1.43490833879888	2.11989882886928
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.100878680142791	1.74172254144214	1.41922822588896	2.06445266660723
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.111250249839712	1.70932529966314	1.40359318128556	2.01429709960235
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.121621819536633	1.67920365023729	1.38901806732519	1.96917786359952
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.131993389233554	1.65119586009214	1.37499936625179	1.92656140565233
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.142364958930476	1.6251518251067	1.3607165813918	1.88980619578077
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.152736528627397	1.60093222437278	1.34849071472521	1.85366524635774
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.163108098324318	1.57840773665749	1.33553681927956	1.82192285452108
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.173479668021239	1.55745831444182	1.32389737220671	1.79170240975409
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.183851237718161	1.5379725112575	1.31339027755139	1.76411426302297
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.194222807415082	1.51984685836583	1.30270947495801	1.74022675269564
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.204594377112003	1.50298528711899	1.29159268305016	1.71564479815134
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.214965946808924	1.48729859361865	1.28128288872781	1.69327928599426
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.225337516505845	1.47270394254038	1.2712097175981	1.67440589533437
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.235709086202767	1.45912440722657	1.261420083234	1.65537958831159
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.246080655899688	1.44648854336747	1.25135518129997	1.63716125710583
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.256452225596609	1.43472999378985	1.24172033221229	1.62037376694577
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.26682379529353	1.42378712205843	1.23214337990441	1.60478871541196
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.277195364990451	1.41360267276589	1.22361630854787	1.59205699629687
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.287566934687373	1.40412345654598	1.21584792285056	1.58039067518542
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.297938504384294	1.39530005799033	1.2081281365243	1.56877552516689
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.308310074081215	1.38708656478497	1.20158604216216	1.55832136049728
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.318681643778136	1.37944031650793	1.19531269021409	1.54859692368388
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.329053213475058	1.37232167164464	1.18946429409446	1.53950643137961
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.339424783171979	1.36569379148535	1.18421495180856	1.53146823115749
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.3497963528689	1.3595224396676	1.17901536474467	1.52384305712306
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.360167922565821	1.35377579621842	1.1738354481811	1.51787920932798
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.370539492262742	1.34842428503571	1.16934951652088	1.51100185613573
ftp_sp_k0_gamma	ftp_sp_k0	gamma	befa.st	0.380911061959664	1.3434404138268	1.1657885870531	1.50544768087498
