model	model_structure	family	variable	mean	median	sd	mad	q5	q95
PFT_sp_k2_student	PFT_sp_k2	student	b_z2_logL_Intercept	-2.51725319552725	-2.50213505	0.87505752365939	0.87438462531	-4.006266325	-1.091922695
PFT_sp_k2_student	PFT_sp_k2	student	b_z2_logA_Intercept	-0.854869301587925	-0.85082551	0.740166867561992	0.738636642534	-2.080184595	0.348482651499999
PFT_sp_k2_student	PFT_sp_k2	student	b_z2_logk_Intercept	0.803913212681107	0.78853432	0.928212927130571	0.93176080053	-0.69346782	2.35405268
PFT_sp_k2_student	PFT_sp_k2	student	sd_h1__z1_logL_Intercept	4.60347396911875	4.3872377	1.72801861508428	1.58980954881	2.224946285	7.815643025
PFT_sp_k2_student	PFT_sp_k2	student	sd_h2__z1_logL_Intercept	0.644253541784669	0.480839285	0.59901154867975	0.467563959282	0.0392877081	1.832759065
PFT_sp_k2_student	PFT_sp_k2	student	sd_h1__z1_logA_Intercept	1.70245961489658	1.03294145	1.78649543247512	1.160716657716	0.07210012015	5.470700495
PFT_sp_k2_student	PFT_sp_k2	student	sd_h2__z1_logA_Intercept	0.776407155917854	0.54354866	0.784316446702457	0.557005466304	0.0407751347	2.33471327
PFT_sp_k2_student	PFT_sp_k2	student	sd_h1__z1_logk_Intercept	2.93320332088518	2.8295068	1.84480261692224	1.86047634066	0.2367205225	6.152626025
PFT_sp_k2_student	PFT_sp_k2	student	sd_h2__z1_logk_Intercept	0.603893349447244	0.413574415	0.639457908983288	0.417725915502	0.03337484275	1.82871426
PFT_sp_k2_student	PFT_sp_k2	student	sd_h1__z2_logL_Intercept	4.02266829357125	3.8434096	1.72331898189062	1.59916957326	1.5234972	7.10944712
PFT_sp_k2_student	PFT_sp_k2	student	sd_h2__z2_logL_Intercept	0.618072813736634	0.453212055	0.581161896147702	0.444333729987	0.03842395045	1.754308375
PFT_sp_k2_student	PFT_sp_k2	student	sd_h1__z2_logA_Intercept	2.20968811659962	1.66832985	1.9686077057804	1.862286988149	0.09127764755	6.000364275
PFT_sp_k2_student	PFT_sp_k2	student	sd_h2__z2_logA_Intercept	0.797720715757149	0.563524425	0.786058826790474	0.560845422543	0.04814417635	2.38201539
PFT_sp_k2_student	PFT_sp_k2	student	sd_h1__z2_logk_Intercept	2.8824975681893	2.6945732	1.9742845045573	2.12020332363	0.1875058375	6.48234051499999
PFT_sp_k2_student	PFT_sp_k2	student	sd_h2__z2_logk_Intercept	0.744338612848965	0.52477755	0.74829549304422	0.52081803207	0.04229893085	2.25239021
PFT_sp_k2_student	PFT_sp_k2	student	sigma_z1	1.3096819717375	1.3093611	0.0286423763785648	0.0284059488300002	1.26282644	1.35750752
PFT_sp_k2_student	PFT_sp_k2	student	sigma_z2	1.09147632314125	1.09014995	0.0352388697087596	0.0349680846900003	1.035278705	1.15112248
PFT_sp_k2_student	PFT_sp_k2	student	nu_z1	62.760790644625	59.8006335	19.6335439300959	18.5054395848	36.07628595	98.7408726499999
PFT_sp_k2_student	PFT_sp_k2	student	nu_z2	51.519042670875	48.886932	17.848808089025	16.7584786614	27.2386458	84.994779
sp_k0_gamma	sp_k0	gamma	b_y1m1_logL_Intercept	-1.1258243219575	-1.1252922	0.125389666679243	0.1223626845	-1.33286961	-0.924894628
sp_k0_gamma	sp_k0	gamma	b_y1m1_logA_Intercept	0.144107344170978	0.14482483	0.175616433546421	0.1722554532699	-0.1459777865	0.429545486
sp_k0_gamma	sp_k0	gamma	b_y1m1_logk_Intercept	1.9556444166375	1.9596282	0.111118789971049	0.11041381806	1.767883225	2.1317448
sp_k0_gamma	sp_k0	gamma	b_y2_logL_Intercept	-1.447466950535	-1.3019027	0.4803152827835	0.32542855023	-2.455417505	-0.966418147
sp_k0_gamma	sp_k0	gamma	b_y2_logA_Intercept	-1.01385309563112	-1.00785705	0.235953541385336	0.220284878499	-1.410003635	-0.644634654500001
sp_k0_gamma	sp_k0	gamma	b_y2_logk_Intercept	0.64588966854268	0.625272865	0.569561955217416	0.658127971011	-0.233363761	1.578501465
sp_k0_gamma	sp_k0	gamma	sd_h1__y1m1_logL_Intercept	0.56026920620625	0.547747025	0.0972063957820401	0.0908908967820001	0.4261594555	0.7380692325
sp_k0_gamma	sp_k0	gamma	sd_h1__y1m1_logA_Intercept	0.354333977399875	0.33894334	0.113026810710101	0.101783351418	0.199415622	0.5567985875
sp_k0_gamma	sp_k0	gamma	sd_h1__y2_logL_Intercept	0.525506719728725	0.46670626	0.233721349602771	0.166228934088	0.276990688	0.9812721375
sp_k0_gamma	sp_k0	gamma	sd_h1__y2_logA_Intercept	0.48558547856002	0.434580095	0.331137720613175	0.309718512915	0.0466594061	1.09861189
sp_k0_gamma	sp_k0	gamma	shape_y1m1	3.393327748175	3.3929342	0.135391534335119	0.13645917117	3.17617681	3.61571612
sp_k0_gamma	sp_k0	gamma	shape_y2	5.5455654123125	5.53585755	0.350246777166294	0.35328334251	4.9833069	6.13819688
sp_k0_lognormal	sp_k0	lognormal	b_y1m1_logL_Intercept	-5.1734944482	-5.15283945	0.433034480546171	0.42665914389	-5.90114156	-4.495447505
sp_k0_lognormal	sp_k0	lognormal	b_y1m1_logA_Intercept	-1.60701591723328	-1.5930984	0.665194732774934	0.65788254882	-2.72108084	-0.531332208
sp_k0_lognormal	sp_k0	lognormal	b_y1m1_logk_Intercept	2.707025453675	2.70761935	0.38182759780514	0.36204684285	2.08408771	3.33475508
sp_k0_lognormal	sp_k0	lognormal	b_y2_logL_Intercept	-4.795482558425	-4.77860835	0.449104655439775	0.44243541636	-5.56777572	-4.088716625
sp_k0_lognormal	sp_k0	lognormal	b_y2_logA_Intercept	-2.00817111252837	-1.99284435	0.63992495339865	0.64415004045	-3.06844705	-0.9584410355
sp_k0_lognormal	sp_k0	lognormal	b_y2_logk_Intercept	2.45296059419045	2.4656105	0.486680918335801	0.461191640699999	1.643031035	3.236450235
sp_k0_lognormal	sp_k0	lognormal	sd_h1__y1m1_logL_Intercept	0.412161707560037	0.31397564	0.372384934429678	0.300786937626	0.0266446073	1.121176135
sp_k0_lognormal	sp_k0	lognormal	sd_h1__y1m1_logA_Intercept	0.510906120939539	0.392008005	0.453674343898515	0.366907613667	0.0337020583	1.407302755
sp_k0_lognormal	sp_k0	lognormal	sd_h1__y2_logL_Intercept	0.401995529920582	0.30137306	0.364780341858514	0.298025773038	0.02401821265	1.115737355
sp_k0_lognormal	sp_k0	lognormal	sd_h1__y2_logA_Intercept	0.506186698835233	0.375500535	0.471255639424204	0.369154249338	0.0285640973	1.427090115
sp_k0_lognormal	sp_k0	lognormal	sigma_y1m1	1.327808482775	1.32726775	0.0279613354468355	0.02783722347	1.282614285	1.37429654
sp_k0_lognormal	sp_k0	lognormal	sigma_y2	1.11013687125125	1.1093709	0.034532887740161	0.0346009188000001	1.054824725	1.16754433
sp_k0_student	sp_k0	student	b_z1_logL_Intercept	-4.9844732322375	-4.97032485	0.410419713705419	0.41111082117	-5.683302335	-4.34635821
sp_k0_student	sp_k0	student	b_z1_logA_Intercept	-1.24734813708141	-1.2296194	0.640711723243429	0.652219483839	-2.330736415	-0.2309806535
sp_k0_student	sp_k0	student	b_z1_logk_Intercept	2.82658598665	2.81789195	0.367500520508804	0.35754537273	2.236748625	3.44482324
sp_k0_student	sp_k0	student	b_z2_logL_Intercept	-4.5981068873125	-4.5814394	0.426812829645447	0.421990881269999	-5.330555425	-3.937919115
sp_k0_student	sp_k0	student	b_z2_logA_Intercept	-1.5556068204465	-1.54500455	0.631227110483301	0.62453123943	-2.611912345	-0.52999152
sp_k0_student	sp_k0	student	b_z2_logk_Intercept	2.6660320609325	2.658508	0.467309635615188	0.45176052558	1.92071838	3.437787975
sp_k0_student	sp_k0	student	sd_h1__z1_logL_Intercept	0.410138123180846	0.305259935	0.404995972397366	0.292318319013	0.025929763	1.11515567
sp_k0_student	sp_k0	student	sd_h1__z1_logA_Intercept	0.4912348842263	0.361207825	0.45390538602638	0.349399012053	0.0322784304	1.351469275
sp_k0_student	sp_k0	student	sd_h1__z2_logL_Intercept	0.405052703921714	0.302735365	0.389464288095467	0.285623527518	0.02580373995	1.115766575
sp_k0_student	sp_k0	student	sd_h1__z2_logA_Intercept	0.52535047765068	0.380654465	0.497310212115746	0.372278213559	0.02967613905	1.513557395
sp_k0_student	sp_k0	student	sigma_z1	1.3154583090375	1.3151296	0.028359372556165	0.0285497610300001	1.26954047	1.362395565
sp_k0_student	sp_k0	student	sigma_z2	1.10060193629	1.0998668	0.035552078194138	0.03579915612	1.04315067	1.15977391
sp_k0_student	sp_k0	student	nu_z1	62.983517210125	60.191349	19.7464838334425	18.4093722939	35.99687685	99.81722375
sp_k0_student	sp_k0	student	nu_z2	51.6091662575	48.443812	18.1510517404729	16.4748609879	27.34115865	86.0654432499998
sp_k1_gamma	sp_k1	gamma	b_y1m1_logL_Intercept	-1.13485462545875	-1.1335994	0.129289558105897	0.12627519177	-1.347636735	-0.9246865605
sp_k1_gamma	sp_k1	gamma	b_y1m1_logA_Intercept	0.175595740539528	0.18014886	0.178671832375305	0.1754852002596	-0.122414502	0.4612689595
sp_k1_gamma	sp_k1	gamma	b_y1m1_logk_Intercept	1.9540641141875	1.95939995	0.13607540234791	0.1297119327	1.722828955	2.168361445
sp_k1_gamma	sp_k1	gamma	b_y2_logL_Intercept	-1.7717228314675	-1.63522425	0.628241506244291	0.59942207409	-3.005981895	-1.023981445
sp_k1_gamma	sp_k1	gamma	b_y2_logA_Intercept	-0.9130655965215	-0.89235546	0.226468386286835	0.213635120979	-1.31348695	-0.577313307
sp_k1_gamma	sp_k1	gamma	b_y2_logk_Intercept	0.246627591866878	0.13475369	0.623881662399367	0.616376487237	-0.6172109705	1.40403775
sp_k1_gamma	sp_k1	gamma	sd_h1__y1m1_logL_Intercept	0.560359460955	0.54953093	0.0948541139960539	0.090819531831	0.427096356	0.7274553465
sp_k1_gamma	sp_k1	gamma	sd_h1__y1m1_logA_Intercept	0.315966383935496	0.304150395	0.141722084127515	0.130011447552	0.0973051932	0.5629933165
sp_k1_gamma	sp_k1	gamma	sd_h1__y1m1_logk_Intercept	0.216007509662689	0.199378915	0.141664879750213	0.13457841894	0.02363058605	0.472435484
sp_k1_gamma	sp_k1	gamma	sd_h1__y2_logL_Intercept	0.549534864216041	0.47881059	0.3185871048063	0.223275097374	0.1433078885	1.17083835
sp_k1_gamma	sp_k1	gamma	sd_h1__y2_logA_Intercept	0.41019274097764	0.36239548	0.282215055562506	0.228282801264	0.04717584005	0.958485361999999
sp_k1_gamma	sp_k1	gamma	sd_h1__y2_logk_Intercept	0.466565109927614	0.429623735	0.31492392976525	0.32042744391	0.04705259625	1.03876904
sp_k1_gamma	sp_k1	gamma	shape_y1m1	3.402715183625	3.4010917	0.136735829147384	0.1338276303	3.18306322	3.63253729
sp_k1_gamma	sp_k1	gamma	shape_y2	5.55153947815	5.5433641	0.347768051123512	0.350982199049999	4.98997291	6.133543075
sp_k1_lognormal	sp_k1	lognormal	b_y1m1_logL_Intercept	-5.1679327956	-5.15107225	0.429565776287447	0.43009922067	-5.900673165	-4.49975017
sp_k1_lognormal	sp_k1	lognormal	b_y1m1_logA_Intercept	-1.66536093829935	-1.643833	0.696950506133866	0.69806775465	-2.839966405	-0.53416632
sp_k1_lognormal	sp_k1	lognormal	b_y1m1_logk_Intercept	2.71886957187375	2.72031065	0.428406619228826	0.39908567496	2.03114759	3.415819555
sp_k1_lognormal	sp_k1	lognormal	b_y2_logL_Intercept	-4.7906391303125	-4.7679436	0.43861584124677	0.42354257043	-5.54518399	-4.0979181
sp_k1_lognormal	sp_k1	lognormal	b_y2_logA_Intercept	-2.08341385747485	-2.069305	0.669183999283522	0.6784399839	-3.20678962	-0.9981266705
sp_k1_lognormal	sp_k1	lognormal	b_y2_logk_Intercept	2.4168681210354	2.4465013	0.567657234192504	0.51149485023	1.47505828	3.287630375
sp_k1_lognormal	sp_k1	lognormal	sd_h1__y1m1_logL_Intercept	0.409421858519641	0.307519255	0.383040920490879	0.292090932651	0.02598424175	1.12077348
sp_k1_lognormal	sp_k1	lognormal	sd_h1__y1m1_logA_Intercept	0.530838317409104	0.39399355	0.497466995311474	0.377883042012	0.0327624973	1.47739003
sp_k1_lognormal	sp_k1	lognormal	sd_h1__y1m1_logk_Intercept	0.305526468938975	0.221932455	0.316989998527616	0.2146302309795	0.0180637796	0.8552717025
sp_k1_lognormal	sp_k1	lognormal	sd_h1__y2_logL_Intercept	0.413633937672064	0.31994693	0.373873052460732	0.30415116459	0.0269307254	1.13311661
sp_k1_lognormal	sp_k1	lognormal	sd_h1__y2_logA_Intercept	0.53928804580619	0.401459995	0.518049611397707	0.392589129324	0.0319838125	1.500795635
sp_k1_lognormal	sp_k1	lognormal	sd_h1__y2_logk_Intercept	0.429152724596778	0.297976395	0.476810692813063	0.285804056307	0.02311180095	1.25703633
sp_k1_lognormal	sp_k1	lognormal	sigma_y1m1	1.327535153575	1.32700065	0.0282599466739119	0.0279732520199999	1.282237055	1.375021465
sp_k1_lognormal	sp_k1	lognormal	sigma_y2	1.110305512695	1.10988955	0.0342410328879549	0.0347251606800002	1.055177755	1.16781898
sp_k1_student	sp_k1	student	b_z1_logL_Intercept	-4.9892936194	-4.9769967	0.413419313183664	0.40841530611	-5.692262275	-4.33435135
sp_k1_student	sp_k1	student	b_z1_logA_Intercept	-1.28277957463361	-1.26966975	0.667464351513175	0.66801938154	-2.431493195	-0.2273809555
sp_k1_student	sp_k1	student	b_z1_logk_Intercept	2.8537618414	2.85247675	0.390044589458789	0.36634475199	2.22691804	3.50111635
sp_k1_student	sp_k1	student	b_z2_logL_Intercept	-4.595288131725	-4.5741327	0.427971903227013	0.42638367681	-5.3298205	-3.919774725
sp_k1_student	sp_k1	student	b_z2_logA_Intercept	-1.58489090444427	-1.56353735	0.641952035257423	0.64118506284	-2.648452745	-0.544859420500001
sp_k1_student	sp_k1	student	b_z2_logk_Intercept	2.66229476608687	2.67168865	0.510224364254142	0.48452168604	1.819994085	3.487397545
sp_k1_student	sp_k1	student	sd_h1__z1_logL_Intercept	0.401712507644124	0.304345835	0.383320234952172	0.290373399855	0.0246027551	1.09547696
sp_k1_student	sp_k1	student	sd_h1__z1_logA_Intercept	0.524796568210735	0.39007536	0.485657628751648	0.380361296868	0.03097312495	1.478622605
sp_k1_student	sp_k1	student	sd_h1__z1_logk_Intercept	0.284489779990517	0.21567863	0.271608606624316	0.2024777583402	0.01567503925	0.785664578
sp_k1_student	sp_k1	student	sd_h1__z2_logL_Intercept	0.413692091983639	0.31006379	0.386867316303699	0.297469627539	0.0259996399	1.137596285
sp_k1_student	sp_k1	student	sd_h1__z2_logA_Intercept	0.546472105367779	0.400686065	0.533826690127743	0.388511289915	0.0308911951	1.537948235
sp_k1_student	sp_k1	student	sd_h1__z2_logk_Intercept	0.392509215055956	0.28166812	0.422496373056527	0.2719779261948	0.0231740406	1.086749025
sp_k1_student	sp_k1	student	sigma_z1	1.315310755725	1.3149731	0.0280235385806887	0.0281833364399999	1.26985339	1.362399865
sp_k1_student	sp_k1	student	sigma_z2	1.1010353105525	1.1003825	0.0353248901329259	0.0351663824400001	1.04408574	1.160587185
sp_k1_student	sp_k1	student	nu_z1	62.7811556245	59.985884	19.5252472416902	18.1904145129	35.95837025	99.0547833
sp_k1_student	sp_k1	student	nu_z2	51.57915188825	49.068088	17.7235887615505	16.7675825667	27.4972035	84.7478498
